Alt,Time,Lat,Lon
4136.32, 2019/11/16 21:22:13.0,43.800041,-120.649986
4135.29, 2019/11/16 21:22:15.0,43.800041,-120.649986
4134.27, 2019/11/16 21:22:17.0,43.800041,-120.649986
4135.09, 2019/11/16 21:22:19.0,43.800041,-120.649986
4134.47, 2019/11/16 21:22:21.0,43.800041,-120.649986
4133.86, 2019/11/16 21:22:22.0,43.800041,-120.649986
4134.47, 2019/11/16 21:22:24.0,43.800041,-120.649986
4134.06, 2019/11/16 21:22:26.0,43.800041,-120.649986
4133.65, 2019/11/16 21:22:28.0,43.800041,-120.649986
4132.83, 2019/11/16 21:22:30.0,43.800041,-120.649986
4134.06, 2019/11/16 21:22:31.0,43.800041,-120.649986
4133.24, 2019/11/16 21:22:33.0,43.800041,-120.649986
4134.27, 2019/11/16 21:22:35.0,43.800041,-120.649986
4133.24, 2019/11/16 21:22:37.0,43.800041,-120.649986
4132.83, 2019/11/16 21:22:39.0,43.800041,-120.649986
4133.04, 2019/11/16 21:22:40.0,43.800041,-120.649986
4134.06, 2019/11/16 21:22:42.0,43.800041,-120.649986
4134.06, 2019/11/16 21:22:44.0,43.800041,-120.649986
4134.06, 2019/11/16 21:22:46.0,43.800041,-120.649986
4133.24, 2019/11/16 21:22:48.0,43.800041,-120.649986
4133.86, 2019/11/16 21:22:49.0,43.800041,-120.649986
4132.63, 2019/11/16 21:22:51.0,43.800041,-120.649986
4132.63, 2019/11/16 21:22:53.0,43.800041,-120.649986
4133.86, 2019/11/16 21:22:55.0,43.800041,-120.649986
4132.83, 2019/11/16 21:22:57.0,43.800041,-120.649986
4132.83, 2019/11/16 21:22:58.0,43.800041,-120.649986
4132.63, 2019/11/16 21:23:0.0,43.800041,-120.649986
4132.42, 2019/11/16 21:23:2.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:4.0,43.800041,-120.649986
4131.6, 2019/11/16 21:23:6.0,43.800041,-120.649986
4132.42, 2019/11/16 21:23:8.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:9.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:11.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:13.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:15.0,43.800041,-120.649986
4132.42, 2019/11/16 21:23:17.0,43.800041,-120.649986
4131.81, 2019/11/16 21:23:18.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:20.0,43.800041,-120.649986
4133.04, 2019/11/16 21:23:22.0,43.800041,-120.649986
4131.6, 2019/11/16 21:23:24.0,43.800041,-120.649986
4131.81, 2019/11/16 21:23:26.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:27.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:29.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:31.0,43.800041,-120.649986
4132.42, 2019/11/16 21:23:33.0,43.800041,-120.649986
4132.63, 2019/11/16 21:23:35.0,43.800041,-120.649986
4132.63, 2019/11/16 21:23:36.0,43.800041,-120.649986
4131.4, 2019/11/16 21:23:38.0,43.800041,-120.649986
4131.6, 2019/11/16 21:23:40.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:42.0,43.800041,-120.649986
4132.01, 2019/11/16 21:23:44.0,43.800041,-120.649986
4132.63, 2019/11/16 21:23:45.0,43.800041,-120.649986
4133.24, 2019/11/16 21:23:47.0,43.800041,-120.649986
4132.83, 2019/11/16 21:23:49.0,43.800041,-120.649986
4132.63, 2019/11/16 21:23:51.0,43.800041,-120.649986
4133.65, 2019/11/16 21:23:53.0,43.800041,-120.649986
4132.01, 2019/11/16 21:23:55.0,43.800041,-120.649986
4132.22, 2019/11/16 21:23:56.0,43.800041,-120.649986
4133.04, 2019/11/16 21:23:58.0,43.800041,-120.649986
4130.99, 2019/11/16 21:24:0.0,43.800041,-120.649986
4131.81, 2019/11/16 21:24:2.0,43.800041,-120.649986
4131.81, 2019/11/16 21:24:4.0,43.800041,-120.649986
4132.63, 2019/11/16 21:24:5.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:7.0,43.800041,-120.649986
4129.96, 2019/11/16 21:24:9.0,43.800041,-120.649986
4131.19, 2019/11/16 21:24:11.0,43.800041,-120.649986
4130.78, 2019/11/16 21:24:13.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:14.0,43.800041,-120.649986
4130.99, 2019/11/16 21:24:16.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:18.0,43.800041,-120.649986
4131.19, 2019/11/16 21:24:20.0,43.800041,-120.649986
4130.78, 2019/11/16 21:24:22.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:23.0,43.800041,-120.649986
4130.58, 2019/11/16 21:24:25.0,43.800041,-120.649986
4130.78, 2019/11/16 21:24:27.0,43.800041,-120.649986
4132.01, 2019/11/16 21:24:29.0,43.800041,-120.649986
4131.19, 2019/11/16 21:24:31.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:32.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:34.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:36.0,43.800041,-120.649986
4130.99, 2019/11/16 21:24:38.0,43.800041,-120.649986
4131.4, 2019/11/16 21:24:40.0,43.800041,-120.649986
4130.58, 2019/11/16 21:24:41.0,43.800041,-120.649986
4132.63, 2019/11/16 21:24:43.0,43.800041,-120.649986
4132.01, 2019/11/16 21:24:45.0,43.800041,-120.649986
4130.99, 2019/11/16 21:24:47.0,43.800041,-120.649986
4130.78, 2019/11/16 21:24:49.0,43.800041,-120.649986
4132.42, 2019/11/16 21:24:51.0,43.800041,-120.649986
4131.19, 2019/11/16 21:24:52.0,43.800041,-120.649986
4131.6, 2019/11/16 21:24:54.0,43.800041,-120.649986
4130.99, 2019/11/16 21:24:56.0,43.800041,-120.649986
4131.81, 2019/11/16 21:24:58.0,43.800041,-120.649986
4130.37, 2019/11/16 21:25:0.0,43.800041,-120.649986
4130.99, 2019/11/16 21:25:1.0,43.800041,-120.649986
4131.6, 2019/11/16 21:25:3.0,43.800041,-120.649986
4130.99, 2019/11/16 21:25:5.0,43.800041,-120.649986
4130.17, 2019/11/16 21:25:7.0,43.800041,-120.649986
4132.01, 2019/11/16 21:25:9.0,43.800041,-120.649986
4132.01, 2019/11/16 21:25:10.0,43.800041,-120.649986
4130.37, 2019/11/16 21:25:12.0,43.800041,-120.649986
4130.17, 2019/11/16 21:25:14.0,43.800041,-120.649986
4131.19, 2019/11/16 21:25:16.0,43.800041,-120.649986
4130.99, 2019/11/16 21:25:18.0,43.800041,-120.649986
4131.6, 2019/11/16 21:25:19.0,43.800041,-120.649986
4131.19, 2019/11/16 21:25:21.0,43.800041,-120.649986
4129.76, 2019/11/16 21:25:23.0,43.800041,-120.649986
4130.58, 2019/11/16 21:25:25.0,43.800041,-120.649986
4131.19, 2019/11/16 21:25:27.0,43.800041,-120.649986
4130.37, 2019/11/16 21:25:28.0,43.800041,-120.649986
4132.01, 2019/11/16 21:25:30.0,43.800041,-120.649986
4131.6, 2019/11/16 21:25:32.0,43.800041,-120.649986
4131.6, 2019/11/16 21:25:34.0,43.800041,-120.649986
4131.6, 2019/11/16 21:25:36.0,43.800041,-120.649986
4132.83, 2019/11/16 21:25:37.0,43.800041,-120.649986
4131.6, 2019/11/16 21:25:39.0,43.800041,-120.649986
4132.63, 2019/11/16 21:25:41.0,43.800041,-120.649986
4133.24, 2019/11/16 21:25:43.0,43.800041,-120.649986
4132.83, 2019/11/16 21:25:45.0,43.800041,-120.649986
4132.63, 2019/11/16 21:25:47.0,43.800041,-120.649986
4133.04, 2019/11/16 21:25:48.0,43.800041,-120.649986
4131.6, 2019/11/16 21:25:50.0,43.800041,-120.649986
4132.22, 2019/11/16 21:25:52.0,43.800041,-120.649986
4131.81, 2019/11/16 21:25:54.0,43.800041,-120.649986
4132.63, 2019/11/16 21:25:56.0,43.800041,-120.649986
4131.81, 2019/11/16 21:25:57.0,43.800041,-120.649986
4132.01, 2019/11/16 21:25:59.0,43.800041,-120.649986
4132.22, 2019/11/16 21:26:1.0,43.800041,-120.649986
4131.6, 2019/11/16 21:26:3.0,43.800041,-120.649986
4133.24, 2019/11/16 21:26:5.0,43.800041,-120.649986
4132.63, 2019/11/16 21:26:6.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:8.0,43.800041,-120.649986
4133.04, 2019/11/16 21:26:10.0,43.800041,-120.649986
4134.06, 2019/11/16 21:26:12.0,43.800041,-120.649986
4134.06, 2019/11/16 21:26:14.0,43.800041,-120.649986
4133.04, 2019/11/16 21:26:15.0,43.800041,-120.649986
4134.27, 2019/11/16 21:26:17.0,43.800041,-120.649986
4132.63, 2019/11/16 21:26:19.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:21.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:23.0,43.800041,-120.649986
4132.83, 2019/11/16 21:26:24.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:26.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:28.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:30.0,43.800041,-120.649986
4134.47, 2019/11/16 21:26:32.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:34.0,43.800041,-120.649986
4133.65, 2019/11/16 21:26:35.0,43.800041,-120.649986
4134.06, 2019/11/16 21:26:37.0,43.800041,-120.649986
4134.68, 2019/11/16 21:26:39.0,43.800041,-120.649986
4134.47, 2019/11/16 21:26:41.0,43.800041,-120.649986
4134.68, 2019/11/16 21:26:43.0,43.800041,-120.649986
4134.88, 2019/11/16 21:26:44.0,43.800041,-120.649986
4135.7, 2019/11/16 21:26:46.0,43.800041,-120.649986
4133.86, 2019/11/16 21:26:48.0,43.800041,-120.649986
4133.86, 2019/11/16 21:26:50.0,43.800041,-120.649986
4134.88, 2019/11/16 21:26:52.0,43.800041,-120.649986
4134.88, 2019/11/16 21:26:53.0,43.800041,-120.649986
4134.68, 2019/11/16 21:26:55.0,43.800041,-120.649986
4134.27, 2019/11/16 21:26:57.0,43.800041,-120.649986
4135.5, 2019/11/16 21:26:59.0,43.800041,-120.649986
4134.88, 2019/11/16 21:27:1.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:2.0,43.800041,-120.649986
4135.91, 2019/11/16 21:27:4.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:6.0,43.800041,-120.649986
4136.32, 2019/11/16 21:27:8.0,43.800041,-120.649986
4135.91, 2019/11/16 21:27:10.0,43.800041,-120.649986
4136.32, 2019/11/16 21:27:11.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:13.0,43.800041,-120.649986
4135.09, 2019/11/16 21:27:15.0,43.800041,-120.649986
4136.11, 2019/11/16 21:27:17.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:19.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:21.0,43.800041,-120.649986
4136.11, 2019/11/16 21:27:22.0,43.800041,-120.649986
4134.88, 2019/11/16 21:27:24.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:26.0,43.800041,-120.649986
4135.09, 2019/11/16 21:27:28.0,43.800041,-120.649986
4134.27, 2019/11/16 21:27:30.0,43.800041,-120.649986
4135.09, 2019/11/16 21:27:31.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:33.0,43.800041,-120.649986
4135.5, 2019/11/16 21:27:35.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:37.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:39.0,43.800041,-120.649986
4134.06, 2019/11/16 21:27:40.0,43.800041,-120.649986
4134.68, 2019/11/16 21:27:42.0,43.800041,-120.649986
4133.65, 2019/11/16 21:27:44.0,43.800041,-120.649986
4134.68, 2019/11/16 21:27:46.0,43.800041,-120.649986
4135.29, 2019/11/16 21:27:48.0,43.800041,-120.649986
4135.7, 2019/11/16 21:27:49.0,43.800041,-120.649986
4134.88, 2019/11/16 21:27:51.0,43.800041,-120.649986
4136.32, 2019/11/16 21:27:53.0,43.800041,-120.649986
4136.32, 2019/11/16 21:27:55.0,43.800041,-120.649986
4135.09, 2019/11/16 21:27:57.0,43.800041,-120.649986
4134.88, 2019/11/16 21:27:59.0,43.800041,-120.649986
4135.09, 2019/11/16 21:28:0.0,43.800041,-120.649986
4135.29, 2019/11/16 21:28:2.0,43.800041,-120.649986
4135.5, 2019/11/16 21:28:4.0,43.800041,-120.649986
4135.91, 2019/11/16 21:28:6.0,43.800041,-120.649986
4135.91, 2019/11/16 21:28:8.0,43.800041,-120.649986
4135.5, 2019/11/16 21:28:9.0,43.800041,-120.649986
4136.73, 2019/11/16 21:28:11.0,43.800041,-120.649986
4136.11, 2019/11/16 21:28:13.0,43.800041,-120.649986
4135.29, 2019/11/16 21:28:15.0,43.800041,-120.649986
4136.11, 2019/11/16 21:28:17.0,43.800041,-120.649986
4136.73, 2019/11/16 21:28:18.0,43.800041,-120.649986
4135.29, 2019/11/16 21:28:20.0,43.800041,-120.649986
4135.7, 2019/11/16 21:28:22.0,43.800041,-120.649986
4135.91, 2019/11/16 21:28:24.0,43.800041,-120.649986
4135.91, 2019/11/16 21:28:26.0,43.800041,-120.649986
4135.5, 2019/11/16 21:28:27.0,43.800041,-120.649986
4136.73, 2019/11/16 21:28:29.0,43.800041,-120.649986
4136.73, 2019/11/16 21:28:31.0,43.800041,-120.649986
4136.32, 2019/11/16 21:28:33.0,43.800041,-120.649986
4137.55, 2019/11/16 21:28:35.0,43.800041,-120.649986
4135.5, 2019/11/16 21:28:36.0,43.800041,-120.649986
4136.93, 2019/11/16 21:28:38.0,43.800041,-120.649986
4136.11, 2019/11/16 21:28:40.0,43.800041,-120.649986
4135.09, 2019/11/16 21:28:42.0,43.800041,-120.649986
4136.11, 2019/11/16 21:28:44.0,43.800041,-120.649986
4135.29, 2019/11/16 21:28:45.0,43.800041,-120.649986
4136.32, 2019/11/16 21:28:47.0,43.800041,-120.649986
4136.73, 2019/11/16 21:28:49.0,43.800041,-120.649986
4136.52, 2019/11/16 21:28:51.0,43.800041,-120.649986
4136.11, 2019/11/16 21:28:53.0,43.800041,-120.649986
4135.7, 2019/11/16 21:28:54.0,43.800041,-120.649986
4136.73, 2019/11/16 21:28:56.0,43.800041,-120.649986
4136.73, 2019/11/16 21:28:58.0,43.800041,-120.649986
4136.93, 2019/11/16 21:29:0.0,43.800041,-120.649986
